video_id,group_name,start_timestamp,end_timestamp,slide_id,interval_id,aoi_id,aoi_id_global,status,percent,aoi_upper_left_x,aoi_upper_left_y,aoi_lower_right_x,aoi_lower_right_y
4,control,283.333,288.333,10,6,2,61,0.0,0.2905600841440968,0.27291666666666664,0.2962962962962963,0.4979166666666667,0.8203703703703704
4,control,288.333,293.333,10,7,0,62,0.0,0.28389610389610387,0.040625,0.2962962962962963,0.26458333333333334,0.8203703703703704
4,feedback,0.0,3.333,0,1,2,63,0.0,0.361733382298935,0.042708333333333334,0.06666666666666667,0.4083333333333333,0.17222222222222222
4,feedback,3.333,8.333,1,0,2,64,0.0,0.4095238095238095,0.042708333333333334,0.06666666666666667,0.4083333333333333,0.17222222222222222
4,feedback,8.333,13.333,1,1,5,65,0.0,0.48375363724539283,0.5125,0.29074074074074074,0.8010416666666667,0.6314814814814815
4,feedback,13.333,18.333,1,2,5,66,0.0,0.2691086691086691,0.5125,0.29074074074074074,0.8010416666666667,0.6314814814814815
4,feedback,18.333,23.333,1,3,1,67,0.0,0.36395759717314485,0.041666666666666664,0.3851851851851852,0.35833333333333334,0.7129629629629629
4,feedback,23.333,28.333,1,4,1,68,0.0,0.26648073022312374,0.041666666666666664,0.3851851851851852,0.35833333333333334,0.7129629629629629
4,feedback,28.333,33.333,1,5,1,69,0.0,0.40096864644404795,0.041666666666666664,0.3851851851851852,0.35833333333333334,0.7129629629629629
4,feedback,33.333,33.333,1,6,0,70,0,0,0.041666666666666664,0.1685185185185185,0.3625,0.24259259259259258
4,feedback,33.333,36.666,2,0,1,71,0.0,0.17686819376642884,0.08645833333333333,0.6481481481481481,0.2520833333333333,0.8592592592592593
4,feedback,36.666,41.666,3,0,4,72,0.0,0.27270395074397125,0.4375,0.6092592592592593,0.9052083333333333,0.9074074074074074
4,feedback,41.666,46.666,3,1,4,73,0.0,0.3304568527918782,0.4375,0.6092592592592593,0.9052083333333333,0.9074074074074074
4,feedback,46.666,51.666,3,2,4,74,0.0,0.3499238191975622,0.4375,0.6092592592592593,0.9052083333333333,0.9074074074074074
4,feedback,51.666,56.666,3,3,4,75,0.0,0.3020725388601036,0.4375,0.6092592592592593,0.9052083333333333,0.9074074074074074
4,feedback,56.666,61.666,3,4,4,76,0.0,0.3994399185336049,0.4375,0.6092592592592593,0.9052083333333333,0.9074074074074074
4,feedback,61.666,66.666,3,5,4,77,0.0,0.3047808764940239,0.4375,0.6092592592592593,0.9052083333333333,0.9074074074074074
4,feedback,66.666,71.666,3,6,4,78,0.0,0.30574366691748184,0.4375,0.6092592592592593,0.9052083333333333,0.9074074074074074
4,feedback,71.666,76.666,3,7,4,79,0.0,0.36914947156517364,0.4375,0.6092592592592593,0.9052083333333333,0.9074074074074074
4,feedback,76.666,81.666,3,8,4,80,0.0,0.39590268886043534,0.4375,0.6092592592592593,0.9052083333333333,0.9074074074074074
4,feedback,81.666,86.666,3,9,4,81,0.0,0.3755748594787941,0.4375,0.6092592592592593,0.9052083333333333,0.9074074074074074
4,feedback,86.666,91.666,3,10,4,82,0.0,0.3968172484599589,0.4375,0.6092592592592593,0.9052083333333333,0.9074074074074074
4,feedback,91.666,96.666,3,11,4,83,0.0,0.37890724269377385,0.4375,0.6092592592592593,0.9052083333333333,0.9074074074074074
4,feedback,96.666,101.666,3,12,4,84,0.0,0.39020010261672655,0.4375,0.6092592592592593,0.9052083333333333,0.9074074074074074
4,feedback,101.666,106.666,3,13,4,85,0.0,0.42375031717838113,0.4375,0.6092592592592593,0.9052083333333333,0.9074074074074074
4,feedback,106.666,111.666,3,14,4,86,0.0,0.3365408964294758,0.4375,0.6092592592592593,0.9052083333333333,0.9074074074074074
4,feedback,111.666,116.666,3,15,4,87,0.0,0.3699186991869919,0.4375,0.6092592592592593,0.9052083333333333,0.9074074074074074
4,feedback,116.666,121.666,3,16,4,88,0.0,0.38096446700507614,0.4375,0.6092592592592593,0.9052083333333333,0.9074074074074074
4,feedback,121.666,126.666,3,17,4,89,0.0,0.44170854271356785,0.4375,0.6092592592592593,0.9052083333333333,0.9074074074074074
4,feedback,126.666,131.666,3,18,4,90,0.0,0.39161554192229037,0.4375,0.6092592592592593,0.9052083333333333,0.9074074074074074
4,feedback,131.666,136.666,3,19,4,91,0.0,0.4772666843924488,0.4375,0.6092592592592593,0.9052083333333333,0.9074074074074074
4,feedback,136.666,141.666,3,20,4,92,0.0,0.49266862170087977,0.4375,0.6092592592592593,0.9052083333333333,0.9074074074074074
4,feedback,141.666,146.666,3,21,4,93,0.0,0.49909255898366606,0.4375,0.6092592592592593,0.9052083333333333,0.9074074074074074
4,feedback,146.666,151.666,3,22,4,94,0.0,0.4755750840010339,0.4375,0.6092592592592593,0.9052083333333333,0.9074074074074074
4,feedback,151.666,156.666,3,23,4,95,0.0,0.46799173980382036,0.4375,0.6092592592592593,0.9052083333333333,0.9074074074074074
4,feedback,156.666,161.666,3,24,4,96,0.0,0.4683053040103493,0.4375,0.6092592592592593,0.9052083333333333,0.9074074074074074
4,feedback,161.666,166.666,3,25,4,97,0.0,0.5093555093555093,0.4375,0.6092592592592593,0.9052083333333333,0.9074074074074074
4,feedback,166.666,171.666,3,26,4,98,0.0,0.4769874476987448,0.4375,0.6092592592592593,0.9052083333333333,0.9074074074074074
4,feedback,171.666,176.666,3,27,4,99,0.0,0.46276874672260093,0.4375,0.6092592592592593,0.9052083333333333,0.9074074074074074
4,feedback,176.666,180.0,4,0,3,100,0.0,0.3123040752351097,0.43645833333333334,0.5018518518518519,0.9072916666666667,0.9111111111111111
4,feedback,180.0,185.0,5,0,7,101,0.0,0.3166488222698073,0.653125,0.4666666666666667,0.8958333333333334,0.7611111111111111
4,feedback,185.0,186.666,5,1,7,102,0.0,0.28502415458937197,0.653125,0.4666666666666667,0.8958333333333334,0.7611111111111111
4,feedback,186.666,191.666,6,0,7,103,0.0,0.24493062966915688,0.653125,0.4666666666666667,0.8958333333333334,0.7611111111111111
4,feedback,191.666,196.666,6,1,7,104,0.0,0.2733812949640288,0.653125,0.4666666666666667,0.8958333333333334,0.7611111111111111
4,feedback,196.666,201.666,7,0,4,105,0.0,0.2662180349932705,0.43854166666666666,0.4666666666666667,0.6479166666666667,0.75
4,feedback,201.666,206.666,7,1,1,106,0.0,0.26481681034482757,0.05625,0.46111111111111114,0.43645833333333334,0.7574074074074074
4,feedback,206.666,211.666,7,2,1,107,0.0,0.29843918191603874,0.05625,0.46111111111111114,0.43645833333333334,0.7574074074074074
4,feedback,211.666,216.666,7,3,1,108,0.0,0.26930171277997367,0.05625,0.46111111111111114,0.43645833333333334,0.7574074074074074
4,feedback,216.666,221.666,7,4,1,109,0.0,0.2839473684210526,0.05625,0.46111111111111114,0.43645833333333334,0.7574074074074074
4,feedback,221.666,226.666,7,5,1,110,0.0,0.36173549398849975,0.05625,0.46111111111111114,0.43645833333333334,0.7574074074074074
4,feedback,226.666,231.666,7,6,1,111,0.0,0.38371488033298645,0.05625,0.46111111111111114,0.43645833333333334,0.7574074074074074
4,feedback,231.666,236.666,7,7,1,112,0.0,0.29203071220545407,0.05625,0.46111111111111114,0.43645833333333334,0.7574074074074074
4,feedback,236.666,241.666,7,8,1,113,0.0,0.2893561103810775,0.05625,0.46111111111111114,0.43645833333333334,0.7574074074074074
4,feedback,241.666,243.333,7,9,6,114,0.0,0.23426838514025777,0.653125,0.4666666666666667,0.8958333333333334,0.7611111111111111
4,feedback,243.333,246.666,8,0,7,115,0.0,0.25531077891424075,0.653125,0.4666666666666667,0.8958333333333334,0.7611111111111111
